Rk,Team,Date,FG,TRB,AST,,Opp,Result,MP,AST,STL,BLK,TOV,PF,AST,STL,BLK,TOV,PF,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,MP,ORB,DRB,TRB,ORB,DRB,TRB
21,ATL,2013-12-06,47,50,31,,CLE,W 108-89,240,31,6,3,12,18,19,4,2,11,11,240,47,91,0.516,39,68,0.574,8,23,0.348,6,11,0.545,108,38,94,0.404,33,74,0.446,5,20,0.25,8,17,0.471,89,240,14,36,50,16,31,47
22,ATL,2013-12-10,31,45,24,,OKC,L 92-101,240,24,10,5,15,22,27,8,7,16,19,240,31,87,0.356,22,61,0.361,9,26,0.346,21,27,0.778,92,38,86,0.442,34,68,0.5,4,18,0.222,21,28,0.75,101,240,12,33,45,10,44,54
23,ATL,2013-12-13,38,46,27,,WAS,W 101-99 (OT),265,27,10,1,15,14,26,4,3,17,20,265,38,89,0.427,31,68,0.456,7,21,0.333,18,24,0.75,101,42,100,0.42,38,86,0.442,4,14,0.286,11,18,0.611,99,265,11,35,46,18,42,60
24,ATL,2013-12-14,40,34,22,@,NYK,L 106-111,240,22,6,1,27,24,19,14,1,11,16,240,40,66,0.606,25,34,0.735,15,32,0.469,11,11,1,106,44,87,0.506,36,68,0.529,8,19,0.421,15,18,0.833,111,240,6,28,34,15,17,32
25,ATL,2013-12-16,45,44,34,,LAL,W 114-100,240,34,10,6,10,18,18,6,4,14,16,240,45,92,0.489,34,65,0.523,11,27,0.407,13,15,0.867,114,39,82,0.476,34,61,0.557,5,21,0.238,17,21,0.81,100,240,15,29,44,12,31,43
26,ATL,2013-12-18,47,44,38,,SAC,W 124-107,240,38,7,6,16,21,25,6,1,13,20,240,47,81,0.58,32,56,0.571,15,25,0.6,15,18,0.833,124,40,84,0.476,34,69,0.493,6,15,0.4,21,25,0.84,107,240,9,35,44,7,26,33
27,ATL,2013-12-20,45,46,32,,UTA,W 118-85,240,32,10,7,10,20,21,6,8,15,17,240,45,86,0.523,35,60,0.583,10,26,0.385,18,24,0.75,118,35,94,0.372,32,76,0.421,3,18,0.167,12,15,0.8,85,240,10,36,46,17,32,49
28,ATL,2013-12-23,44,46,29,@,MIA,L 119-121 (OT),265,29,7,4,18,26,20,8,6,13,19,265,44,91,0.484,27,57,0.474,17,34,0.5,14,19,0.737,119,46,91,0.505,36,62,0.581,10,29,0.345,19,29,0.655,121,265,13,33,46,13,31,44
29,ATL,2013-12-26,51,42,33,@,CLE,W 127-125 (2OT),290,33,13,5,21,24,22,9,8,22,19,290,51,103,0.495,40,69,0.58,11,34,0.324,14,19,0.737,127,49,94,0.521,41,73,0.562,8,21,0.381,19,26,0.731,125,290,10,32,42,11,34,45
30,ATL,2013-12-28,37,52,29,,CHA,W 118-116 (OT),265,29,8,6,12,16,26,6,4,10,27,265,37,91,0.407,21,52,0.404,16,39,0.41,28,34,0.824,118,45,104,0.433,35,78,0.449,10,26,0.385,16,22,0.727,116,265,6,46,52,12,43,55
31,ATL,2013-12-29,36,36,20,@,ORL,L 102-109,240,20,9,3,13,23,30,10,3,17,20,240,36,81,0.444,21,42,0.5,15,39,0.385,15,21,0.714,102,41,74,0.554,33,53,0.623,8,21,0.381,19,24,0.792,109,240,7,29,36,4,36,40
32,ATL,2013-12-31,33,51,21,@,BOS,W 92-91,240,21,7,4,14,15,28,6,7,15,22,240,33,91,0.363,28,62,0.452,5,29,0.172,21,25,0.84,92,35,84,0.417,30,64,0.469,5,20,0.25,16,17,0.941,91,240,15,36,51,8,39,47
33,ATL,2014-01-03,37,41,23,,GSW,L 100-101,240,23,15,4,19,19,30,15,7,21,17,240,37,80,0.463,27,49,0.551,10,31,0.323,16,19,0.842,100,39,87,0.448,33,60,0.55,6,27,0.222,17,25,0.68,101,240,7,34,41,13,34,47
34,ATL,2014-01-04,32,43,21,@,CHI,L 84-91,240,21,9,8,15,20,19,12,12,13,15,240,32,86,0.372,24,58,0.414,8,28,0.286,12,14,0.857,84,33,81,0.407,27,64,0.422,6,17,0.353,19,24,0.792,91,240,17,26,43,20,32,52
35,ATL,2014-01-06,27,39,21,@,BRK,L 86-91,240,21,5,4,18,23,17,10,5,11,25,240,27,70,0.386,19,46,0.413,8,24,0.333,24,26,0.923,86,33,80,0.413,25,53,0.472,8,27,0.296,17,26,0.654,91,240,10,29,39,15,28,43
36,ATL,2014-01-08,34,34,27,,IND,W 97-87,240,27,8,3,10,14,19,7,4,16,21,240,34,75,0.453,24,52,0.462,10,23,0.435,19,22,0.864,97,35,87,0.402,26,60,0.433,9,27,0.333,8,9,0.889,87,240,6,28,34,14,32,46
37,ATL,2014-01-10,32,40,25,,HOU,W 83-80,240,25,9,5,12,17,15,3,2,16,18,240,32,86,0.372,23,54,0.426,9,32,0.281,10,11,0.909,83,29,70,0.414,23,51,0.451,6,19,0.316,16,22,0.727,80,240,13,27,40,10,34,44
38,ATL,2014-01-12,38,38,25,@,MEM,L 101-108,240,25,9,2,15,16,26,13,6,11,17,240,38,80,0.475,29,53,0.547,9,27,0.333,16,24,0.667,101,43,83,0.518,37,68,0.544,6,15,0.4,16,20,0.8,108,240,9,29,38,8,32,40
39,ATL,2014-01-16,40,28,26,,BRK,L 110-127,240,26,10,7,15,12,38,7,4,17,21,240,40,81,0.494,32,56,0.571,8,25,0.32,22,22,1,110,53,91,0.582,37,64,0.578,16,27,0.593,5,7,0.714,127,240,7,21,28,12,28,40
40,ATL,2014-01-20,42,38,33,,MIA,W 121-114,240,33,8,1,13,26,28,9,2,17,26,240,42,81,0.519,30,50,0.6,12,31,0.387,25,27,0.926,121,38,78,0.487,23,45,0.511,15,33,0.455,23,28,0.821,114,240,7,31,38,8,29,37
41,ATL,2014-01-22,41,42,26,@,ORL,W 112-109,240,26,11,7,17,13,24,7,1,14,23,240,41,83,0.494,32,58,0.552,9,25,0.36,21,24,0.875,112,41,83,0.494,35,71,0.493,6,12,0.5,21,24,0.875,109,240,8,34,42,6,27,33
42,ATL,2014-01-24,29,36,18,,SAS,L 79-105,240,18,13,6,17,17,26,7,6,22,21,240,29,76,0.382,27,63,0.429,2,13,0.154,19,27,0.704,79,41,84,0.488,30,66,0.455,11,18,0.611,12,17,0.706,105,240,9,27,36,15,39,54
43,ATL,2014-01-25,40,35,26,@,MIL,W 112-87,240,26,10,2,13,19,23,6,5,19,26,240,40,76,0.526,27,50,0.54,13,26,0.5,19,25,0.76,112,38,82,0.463,33,61,0.541,5,21,0.238,6,13,0.462,87,240,4,31,35,13,26,39
44,ATL,2014-01-27,43,40,25,@,OKC,L 109-111,240,25,8,2,15,17,23,8,10,14,12,240,43,88,0.489,31,63,0.492,12,25,0.48,11,12,0.917,109,43,82,0.524,30,57,0.526,13,25,0.52,12,18,0.667,111,240,15,25,40,10,23,33
45,ATL,2014-01-31,45,46,36,@,PHI,W 125-99,240,36,15,4,18,22,19,10,4,19,25,240,45,89,0.506,37,73,0.507,8,16,0.5,27,34,0.794,125,32,87,0.368,26,65,0.4,6,22,0.273,29,37,0.784,99,240,9,37,46,13,33,46
46,ATL,2014-02-01,43,48,30,,MIN,W 120-113,240,30,12,4,13,27,25,9,7,17,24,240,43,92,0.467,34,69,0.493,9,23,0.391,25,30,0.833,120,37,84,0.44,31,68,0.456,6,16,0.375,33,39,0.846,113,240,15,33,48,14,32,46
47,ATL,2014-02-04,33,38,26,,IND,L 85-89,240,26,8,4,18,19,20,9,1,19,16,240,33,76,0.434,26,51,0.51,7,25,0.28,12,15,0.8,85,34,74,0.459,29,56,0.518,5,18,0.278,16,20,0.8,89,240,7,31,38,7,33,40
48,ATL,2014-02-05,38,38,29,@,NOP,L 100-105,240,29,7,7,9,16,18,5,5,9,15,240,38,84,0.452,24,54,0.444,14,30,0.467,10,14,0.714,100,40,86,0.465,35,72,0.486,5,14,0.357,20,22,0.909,105,240,7,31,38,13,37,50
49,ATL,2014-02-08,30,42,21,,MEM,L 76-79,240,21,10,3,21,10,22,14,5,15,12,240,30,70,0.429,22,50,0.44,8,20,0.4,8,15,0.533,76,37,90,0.411,33,78,0.423,4,12,0.333,1,1,1,79,240,7,35,42,11,30,41
50,ATL,2014-02-11,35,28,21,@,CHI,L 85-100,240,21,9,6,10,16,30,6,5,14,9,240,35,80,0.438,25,57,0.439,10,23,0.435,5,9,0.556,85,43,85,0.506,35,65,0.538,8,20,0.4,6,13,0.462,100,240,5,23,28,17,40,57
51,ATL,2014-02-12,30,45,24,@,TOR,L 83-104,240,24,5,0,15,21,22,8,3,7,19,240,30,78,0.385,26,58,0.448,4,20,0.2,19,23,0.826,83,38,94,0.404,27,61,0.443,11,33,0.333,17,22,0.773,104,240,8,37,45,15,32,47
52,ATL,2014-02-18,37,44,26,@,IND,L 98-108,240,26,9,3,22,22,23,11,7,13,17,240,37,77,0.481,25,51,0.49,12,26,0.462,12,19,0.632,98,39,79,0.494,30,56,0.536,9,23,0.391,21,26,0.808,108,240,12,32,44,6,30,36
53,ATL,2014-02-19,33,38,20,,WAS,L 97-114,240,20,5,1,16,11,30,6,5,10,23,240,33,73,0.452,27,57,0.474,6,16,0.375,25,30,0.833,97,46,89,0.517,33,65,0.508,13,24,0.542,9,11,0.818,114,240,5,33,38,9,32,41
54,ATL,2014-02-21,40,41,25,@,DET,L 107-115,240,25,7,4,10,22,32,6,5,11,20,240,40,88,0.455,27,57,0.474,13,31,0.419,14,20,0.7,107,47,87,0.54,39,67,0.582,8,20,0.4,13,29,0.448,115,240,12,29,41,16,30,46
55,ATL,2014-02-22,32,40,19,,NYK,W 107-98,240,19,2,4,10,18,22,6,4,10,24,240,32,74,0.432,16,43,0.372,16,31,0.516,27,33,0.818,107,39,89,0.438,29,61,0.475,10,28,0.357,10,16,0.625,98,240,7,33,40,8,33,41
56,ATL,2014-02-25,38,42,21,,CHI,L 103-107,240,21,7,2,16,22,24,11,2,12,15,240,38,84,0.452,24,51,0.471,14,33,0.424,13,16,0.813,103,37,88,0.42,29,64,0.453,8,24,0.333,25,29,0.862,107,240,11,31,42,15,33,48
57,ATL,2014-02-26,38,29,23,@,BOS,L 104-115,240,23,6,6,18,25,24,10,1,14,24,240,38,76,0.5,29,57,0.509,9,19,0.474,19,24,0.792,104,43,90,0.478,35,68,0.515,8,22,0.364,21,23,0.913,115,240,6,23,29,14,32,46
58,ATL,2014-03-02,44,33,24,@,PHO,L 120-129,240,24,11,6,12,20,29,9,5,15,21,240,44,84,0.524,30,53,0.566,14,31,0.452,18,26,0.692,120,44,80,0.55,29,56,0.518,15,24,0.625,26,30,0.867,129,240,7,26,33,7,34,41
59,ATL,2014-03-05,29,37,20,@,POR,L 78-102,240,20,4,2,8,17,23,4,2,16,21,240,29,88,0.33,25,61,0.41,4,27,0.148,16,19,0.842,78,35,79,0.443,22,50,0.44,13,29,0.448,19,21,0.905,102,240,8,29,37,7,46,53
60,ATL,2014-03-07,39,36,26,@,GSW,L 97-111,240,26,7,1,17,22,28,12,3,16,17,240,39,86,0.453,31,52,0.596,8,34,0.235,11,13,0.846,97,43,80,0.538,37,61,0.607,6,19,0.316,19,24,0.792,111,240,10,26,36,11,33,44
61,ATL,2014-03-08,38,29,29,@,LAC,L 108-109,240,29,13,1,15,20,26,7,4,18,21,240,38,76,0.5,26,48,0.542,12,28,0.429,20,26,0.769,108,42,79,0.532,35,57,0.614,7,22,0.318,18,24,0.75,109,240,8,21,29,13,22,35
62,ATL,2014-03-10,38,34,30,@,UTA,W 112-110,240,30,5,6,12,18,19,9,2,15,26,240,38,78,0.487,25,49,0.51,13,29,0.448,23,27,0.852,112,40,82,0.488,30,61,0.492,10,21,0.476,20,24,0.833,110,240,7,27,34,11,34,45
63,ATL,2014-03-13,36,41,23,,MIL,W 102-97,240,23,3,6,17,22,24,13,3,8,21,240,36,74,0.486,23,45,0.511,13,29,0.448,17,20,0.85,102,37,89,0.416,34,70,0.486,3,19,0.158,20,26,0.769,97,240,7,34,41,16,27,43
64,ATL,2014-03-15,33,38,25,,DEN,W 97-92,240,25,12,5,13,17,27,7,7,20,24,240,33,81,0.407,19,49,0.388,14,32,0.438,17,29,0.586,97,34,83,0.41,26,58,0.448,8,25,0.32,16,25,0.64,92,240,6,32,38,12,42,54
65,ATL,2014-03-17,39,51,27,@,CHA,W 97-83,240,27,3,9,13,20,22,4,7,6,15,240,39,85,0.459,26,51,0.51,13,34,0.382,6,7,0.857,97,30,85,0.353,21,60,0.35,9,25,0.36,14,16,0.875,83,240,10,41,51,10,32,42
66,ATL,2014-03-18,40,40,24,,TOR,W 118-113 (OT),265,24,9,0,7,24,21,2,3,15,31,265,40,94,0.426,29,60,0.483,11,34,0.324,27,31,0.871,118,40,81,0.494,33,57,0.579,7,24,0.292,26,29,0.897,113,265,10,30,40,8,42,50
67,ATL,2014-03-21,38,34,22,,NOP,L 105-111,240,22,7,3,16,29,20,10,6,15,28,240,38,85,0.447,30,57,0.526,8,28,0.286,21,27,0.778,105,36,70,0.514,32,57,0.561,4,13,0.308,35,43,0.814,111,240,8,26,34,7,33,40
68,ATL,2014-03-23,33,38,17,@,TOR,L 86-96,240,17,13,2,16,19,17,12,4,16,19,240,33,76,0.434,28,56,0.5,5,20,0.25,15,20,0.75,86,34,80,0.425,26,56,0.464,8,24,0.333,20,28,0.714,96,240,8,30,38,12,33,45
69,ATL,2014-03-24,30,32,18,,PHO,L 95-102,240,18,8,3,17,19,21,10,1,18,25,240,30,72,0.417,22,49,0.449,8,23,0.348,27,33,0.818,95,38,74,0.514,26,50,0.52,12,24,0.5,14,16,0.875,102,240,7,25,32,7,32,39
70,ATL,2014-03-26,31,40,21,@,MIN,L 83-107,240,21,9,2,25,16,31,17,1,19,14,240,31,82,0.378,24,54,0.444,7,28,0.25,14,16,0.875,83,43,86,0.5,34,64,0.531,9,22,0.409,12,16,0.75,107,240,6,34,40,7,38,45
71,ATL,2014-03-27,34,39,17,,POR,L 85-100,240,17,6,1,10,19,24,4,5,13,20,240,34,84,0.405,30,62,0.484,4,22,0.182,13,17,0.765,85,37,80,0.463,27,54,0.5,10,26,0.385,16,21,0.762,100,240,10,29,39,13,34,47
72,ATL,2014-03-29,34,40,20,@,WAS,L 97-101,240,20,6,2,12,22,17,11,5,13,22,240,34,80,0.425,25,49,0.51,9,31,0.29,20,28,0.714,97,39,79,0.494,33,65,0.508,6,14,0.429,17,25,0.68,101,240,10,30,40,11,33,44
73,ATL,2014-03-31,36,49,25,,PHI,W 103-95,240,25,10,0,16,17,25,11,6,20,27,240,36,84,0.429,29,53,0.547,7,31,0.226,24,30,0.8,103,36,77,0.468,25,47,0.532,11,30,0.367,12,20,0.6,95,240,13,36,49,6,34,40
74,ATL,2014-04-02,32,38,24,,CHI,L 92-105,240,24,7,3,16,17,27,13,3,13,19,240,32,72,0.444,24,48,0.5,8,24,0.333,20,26,0.769,92,40,78,0.513,28,53,0.528,12,25,0.48,13,15,0.867,105,240,9,29,38,7,29,36
75,ATL,2014-04-04,48,38,35,,CLE,W 117-98,240,35,1,3,16,17,16,13,3,6,18,240,48,82,0.585,35,53,0.66,13,29,0.448,8,10,0.8,117,36,91,0.396,31,70,0.443,5,21,0.238,21,25,0.84,98,240,2,36,38,10,24,34
76,ATL,2014-04-06,41,40,22,@,IND,W 107-88,240,22,4,3,15,26,18,9,3,11,26,240,41,73,0.562,29,46,0.63,12,27,0.444,13,17,0.765,107,32,78,0.41,27,58,0.466,5,20,0.25,19,30,0.633,88,240,5,35,40,10,25,35
77,ATL,2014-04-08,34,48,26,,DET,L 95-102,240,26,9,5,16,23,14,13,4,15,20,240,34,89,0.382,25,54,0.463,9,35,0.257,18,24,0.75,95,37,86,0.43,31,69,0.449,6,17,0.353,22,32,0.688,102,240,17,31,48,16,37,53
78,ATL,2014-04-09,40,43,30,,BOS,W 105-97,240,30,7,5,14,14,25,7,3,14,22,240,40,76,0.526,31,53,0.585,9,23,0.391,16,22,0.727,105,37,84,0.44,25,58,0.431,12,26,0.462,11,14,0.786,97,240,8,35,43,11,28,39
79,ATL,2014-04-11,36,44,17,@,BRK,W 93-88,240,17,5,9,12,20,22,9,3,14,21,240,36,79,0.456,35,60,0.583,1,19,0.053,20,21,0.952,93,34,80,0.425,28,58,0.483,6,22,0.273,14,25,0.56,88,240,9,35,44,9,29,38
80,ATL,2014-04-12,36,38,24,,MIA,W 98-85,240,24,13,2,12,22,18,5,5,20,20,240,36,78,0.462,26,56,0.464,10,22,0.455,16,19,0.842,98,35,73,0.479,29,48,0.604,6,25,0.24,9,19,0.474,85,240,5,33,38,6,38,44
81,ATL,2014-04-14,34,39,27,,CHA,L 93-95,240,27,6,3,6,21,27,3,2,9,20,240,34,79,0.43,26,49,0.531,8,30,0.267,17,23,0.739,93,35,80,0.438,29,55,0.527,6,25,0.24,19,31,0.613,95,240,5,34,39,12,36,48
82,ATL,2014-04-16,41,30,29,@,MIL,W 111-103,240,29,13,2,12,18,25,5,5,20,21,240,41,76,0.539,33,52,0.635,8,24,0.333,21,26,0.808,111,40,77,0.519,33,59,0.559,7,18,0.389,16,21,0.762,103,240,4,26,30,11,32,43
83,ATL,2014-04-19,33,42,13,@,IND,W 101-93,240,13,6,7,12,20,19,8,4,15,29,240,33,76,0.434,22,46,0.478,11,30,0.367,24,29,0.828,101,34,81,0.42,25,60,0.417,9,21,0.429,16,23,0.696,93,240,9,33,42,14,32,46
84,ATL,2014-04-22,31,31,13,@,IND,L 85-101,240,13,7,2,13,23,25,8,4,16,18,240,31,79,0.392,21,50,0.42,10,29,0.345,13,18,0.722,85,36,68,0.529,28,51,0.549,8,17,0.471,21,27,0.778,101,240,10,21,31,8,30,38
85,ATL,2014-04-24,28,41,21,,IND,W 98-85,240,21,4,4,14,19,21,9,2,13,22,240,28,73,0.384,16,39,0.41,12,34,0.353,30,37,0.811,98,32,85,0.376,27,65,0.415,5,20,0.25,16,21,0.762,85,240,4,37,41,10,41,51
86,ATL,2014-04-26,30,41,22,,IND,L 88-91,240,22,8,4,12,18,22,7,11,10,19,240,30,84,0.357,19,53,0.358,11,31,0.355,17,17,1,88,37,77,0.481,28,54,0.519,9,23,0.391,8,14,0.571,91,240,9,32,41,8,35,43
87,ATL,2014-04-28,33,38,19,@,IND,W 107-97,240,19,5,6,16,19,24,11,7,12,24,240,33,66,0.5,18,39,0.462,15,27,0.556,26,33,0.788,107,36,78,0.462,22,48,0.458,14,30,0.467,11,18,0.611,97,240,6,32,38,7,28,35
88,ATL,2014-05-01,29,44,14,,IND,L 88-95,240,14,7,5,13,23,15,7,3,13,27,240,29,81,0.358,20,46,0.435,9,35,0.257,21,24,0.875,88,33,77,0.429,27,57,0.474,6,20,0.3,23,27,0.852,95,240,11,33,44,9,38,47
89,ATL,2014-05-03,28,38,16,@,IND,L 80-92,240,16,9,4,10,24,17,6,13,17,19,240,28,92,0.304,17,48,0.354,11,44,0.25,13,16,0.813,80,33,70,0.471,30,52,0.577,3,18,0.167,23,29,0.793,92,240,15,23,38,10,45,55
1,BOS,2013-10-30,32,33,15,@,TOR,L 87-93,240,15,10,7,22,27,15,9,6,17,25,240,32,66,0.485,29,53,0.547,3,13,0.231,20,29,0.69,87,38,86,0.442,33,69,0.478,5,17,0.294,12,23,0.522,93,240,7,26,33,19,29,48
2,BOS,2013-11-01,34,52,13,,MIL,L 98-105,240,13,5,7,17,29,18,10,7,7,24,240,34,76,0.447,30,60,0.5,4,16,0.25,26,38,0.684,98,35,84,0.417,29,69,0.42,6,15,0.4,29,34,0.853,105,240,18,34,52,17,24,41
3,BOS,2013-11-03,31,37,15,@,DET,L 77-87,240,15,15,3,23,22,16,15,7,21,15,240,31,74,0.419,28,58,0.483,3,16,0.188,12,12,1,77,34,76,0.447,32,63,0.508,2,13,0.154,17,29,0.586,87,240,8,29,37,15,29,44
4,BOS,2013-11-04,33,32,14,@,MEM,L 88-95,240,14,9,6,17,21,23,6,2,18,19,240,33,70,0.471,26,50,0.52,7,20,0.35,15,18,0.833,88,36,74,0.486,31,59,0.525,5,15,0.333,18,22,0.818,95,240,4,28,32,9,27,36
5,BOS,2013-11-06,40,42,22,,UTA,W 97-87,240,22,5,4,14,18,14,8,4,20,22,240,40,89,0.449,33,69,0.478,7,20,0.35,10,14,0.714,97,37,80,0.463,36,70,0.514,1,10,0.1,12,18,0.667,87,240,10,32,42,11,31,42
6,BOS,2013-11-08,34,50,19,@,ORL,W 91-89,240,19,11,5,11,24,19,4,4,20,24,240,34,95,0.358,32,81,0.395,2,14,0.143,21,26,0.808,91,33,83,0.398,29,63,0.46,4,20,0.2,19,29,0.655,89,240,19,31,50,16,40,56
7,BOS,2013-11-09,46,39,24,@,MIA,W 111-110,240,24,4,5,12,25,26,4,7,10,13,240,46,89,0.517,36,68,0.529,10,21,0.476,9,12,0.75,111,41,71,0.577,36,61,0.59,5,10,0.5,23,34,0.676,110,240,11,28,39,4,27,31
8,BOS,2013-11-11,51,36,28,,ORL,W 120-105,240,28,11,7,13,19,27,7,4,18,18,240,51,85,0.6,46,73,0.63,5,12,0.417,13,15,0.867,120,39,85,0.459,32,67,0.478,7,18,0.389,20,23,0.87,105,240,8,28,36,14,23,37
9,BOS,2013-11-13,29,45,15,,CHA,L 83-89,240,15,5,2,15,26,16,8,5,11,20,240,29,77,0.377,22,56,0.393,7,21,0.333,18,25,0.72,83,30,82,0.366,27,70,0.386,3,12,0.25,26,30,0.867,89,240,10,35,45,12,38,50
10,BOS,2013-11-15,37,34,17,,POR,L 96-109,240,17,8,4,15,21,21,9,2,18,20,240,37,81,0.457,30,63,0.476,7,18,0.389,15,19,0.789,96,40,82,0.488,31,56,0.554,9,26,0.346,20,22,0.909,109,240,4,30,34,8,39,47
11,BOS,2013-11-16,34,50,14,@,MIN,L 88-106,240,14,6,8,21,21,19,13,3,13,17,240,34,86,0.395,29,68,0.426,5,18,0.278,15,18,0.833,88,40,94,0.426,33,71,0.465,7,23,0.304,19,22,0.864,106,240,15,35,50,16,34,50
12,BOS,2013-11-19,32,43,16,@,HOU,L 85-109,240,16,10,3,12,19,22,7,10,19,20,240,32,99,0.323,25,79,0.316,7,20,0.35,14,20,0.7,85,41,72,0.569,32,51,0.627,9,21,0.429,18,24,0.75,109,240,18,25,43,6,42,48
13,BOS,2013-11-20,39,44,18,@,SAS,L 93-104,240,18,4,3,17,20,27,12,6,11,14,240,39,86,0.453,35,71,0.493,4,15,0.267,11,12,0.917,93,39,81,0.481,31,60,0.517,8,21,0.381,18,24,0.75,104,240,10,34,44,7,34,41
14,BOS,2013-11-22,35,31,11,,IND,L 82-97,240,11,8,1,21,16,19,13,3,15,13,240,35,69,0.507,30,58,0.517,5,11,0.455,7,9,0.778,82,38,81,0.469,32,64,0.5,6,17,0.353,15,18,0.833,97,240,5,26,31,15,26,41
15,BOS,2013-11-23,33,47,18,@,ATL,W 94-87,240,18,3,7,17,14,23,8,3,8,26,240,33,72,0.458,29,56,0.518,4,16,0.25,24,31,0.774,94,36,93,0.387,31,73,0.425,5,20,0.25,10,12,0.833,87,240,7,40,47,12,26,38
16,BOS,2013-11-25,35,39,22,@,CHA,W 96-86,240,22,8,5,11,24,17,2,3,16,15,240,35,80,0.438,26,60,0.433,9,20,0.45,17,21,0.81,96,33,74,0.446,30,65,0.462,3,9,0.333,17,20,0.85,86,240,11,28,39,9,28,37
17,BOS,2013-11-27,38,46,14,,MEM,L 93-100,240,14,1,7,15,20,24,7,6,8,18,240,38,89,0.427,31,69,0.449,7,20,0.35,10,13,0.769,93,36,80,0.45,33,71,0.465,3,9,0.333,25,31,0.806,100,240,17,29,46,9,32,41
18,BOS,2013-11-29,38,47,26,,CLE,W 103-86,240,26,8,7,17,22,13,6,2,17,21,240,38,76,0.5,27,53,0.509,11,23,0.478,16,26,0.615,103,32,86,0.372,28,68,0.412,4,18,0.222,18,27,0.667,86,240,8,39,47,13,30,43
19,BOS,2013-11-30,35,41,17,@,MIL,L 85-92,240,17,7,2,10,21,28,4,8,13,16,240,35,84,0.417,31,65,0.477,4,19,0.211,11,15,0.733,85,36,78,0.462,28,61,0.459,8,17,0.471,12,20,0.6,92,240,10,31,41,11,38,49
20,BOS,2013-12-03,38,40,20,,MIL,W 108-100,240,20,7,4,12,23,21,4,6,12,17,240,38,77,0.494,27,53,0.509,11,24,0.458,21,27,0.778,108,37,78,0.474,29,60,0.483,8,18,0.444,18,21,0.857,100,240,11,29,40,8,25,33
21,BOS,2013-12-06,43,37,25,,DEN,W 106-98,240,25,5,6,9,18,11,4,4,14,19,240,43,83,0.518,37,63,0.587,6,20,0.3,14,18,0.778,106,34,77,0.442,28,60,0.467,6,17,0.353,24,29,0.828,98,240,10,27,37,15,27,42
22,BOS,2013-12-08,39,46,22,@,NYK,W 114-73,240,22,9,3,16,19,13,10,3,14,18,240,39,72,0.542,25,47,0.532,14,25,0.56,22,27,0.815,114,25,73,0.342,19,57,0.333,6,16,0.375,17,23,0.739,73,240,7,39,46,4,22,26
23,BOS,2013-12-10,35,35,14,@,BRK,L 96-104,240,14,8,1,9,22,19,4,2,13,16,240,35,80,0.438,24,58,0.414,11,22,0.5,15,21,0.714,96,39,70,0.557,36,58,0.621,3,12,0.25,23,28,0.821,104,240,10,25,35,8,34,42
24,BOS,2013-12-11,33,40,20,,LAC,L 88-96,240,20,5,5,16,23,20,9,6,13,17,240,33,80,0.413,27,63,0.429,6,17,0.353,16,19,0.842,88,34,76,0.447,28,59,0.475,6,17,0.353,22,34,0.647,96,240,8,32,40,8,29,37
25,BOS,2013-12-13,33,42,17,,NYK,W 90-86,240,17,1,5,15,19,20,7,1,6,19,240,33,68,0.485,26,47,0.553,7,21,0.333,17,25,0.68,90,32,80,0.4,27,59,0.458,5,21,0.238,17,19,0.895,86,240,6,36,42,9,29,38
26,BOS,2013-12-16,38,50,19,,MIN,W 101-97,240,19,3,3,12,25,22,6,0,7,20,240,38,86,0.442,31,65,0.477,7,21,0.333,18,23,0.783,101,37,98,0.378,29,69,0.42,8,29,0.276,15,26,0.577,97,240,14,36,50,19,32,51
27,BOS,2013-12-18,40,41,22,,DET,L 106-107,240,22,8,1,18,20,22,14,4,16,18,240,40,81,0.494,34,63,0.54,6,18,0.333,20,22,0.909,106,41,88,0.466,31,61,0.508,10,27,0.37,15,20,0.75,107,240,8,33,41,13,23,36
