Rk,Team,Date,FG,TRB,AST,,Opp,Result,MP,AST,STL,BLK,TOV,PF,AST,STL,BLK,TOV,PF,MP,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,FG,FGA,FG%,2P,2PA,2P%,3P,3PA,3P%,FT,FTA,FT%,PTS,MP,ORB,DRB,TRB,ORB,DRB,TRB
30,SAC,2007-01-04,41,36,21,,LAL,L 128-132 (OT),265,21,7,1,11,38,23,4,4,19,42,265,41,84,0.488,38,67,0.567,3,17,0.176,43,58,0.741,128,46,88,0.523,37,65,0.569,9,23,0.391,31,44,0.705,132,265,11,25,36,16,35,51
31,SAC,2007-01-06,37,42,19,,POR,L 105-110 (OT),265,19,8,5,15,27,14,7,6,17,26,265,37,83,0.446,28,65,0.431,9,18,0.5,22,31,0.71,105,36,88,0.409,28,60,0.467,8,28,0.286,30,34,0.882,110,265,9,33,42,10,34,44
32,SAC,2007-01-09,33,38,23,,CLE,L 98-108,240,23,6,3,13,21,20,8,4,10,24,240,33,69,0.478,27,51,0.529,6,18,0.333,26,33,0.788,98,42,94,0.447,34,73,0.466,8,21,0.381,16,20,0.8,108,240,9,29,38,20,24,44
33,SAC,2007-01-12,33,35,20,@,POR,L 87-95,240,20,4,2,21,22,23,10,6,19,32,240,33,68,0.485,28,58,0.483,5,10,0.5,16,25,0.64,87,38,77,0.494,32,60,0.533,6,17,0.353,13,23,0.565,95,240,6,29,35,12,26,38
34,SAC,2007-01-13,37,41,21,,HOU,L 111-115 (OT),265,21,3,3,13,29,26,3,1,9,28,265,37,73,0.507,32,56,0.571,5,17,0.294,32,41,0.78,111,39,88,0.443,27,57,0.474,12,31,0.387,25,28,0.893,115,265,6,35,41,9,31,40
35,SAC,2007-01-15,36,35,17,@,NYK,L 97-102,240,17,13,2,16,22,24,11,4,18,21,240,36,78,0.462,30,58,0.517,6,20,0.3,19,28,0.679,97,36,75,0.48,30,56,0.536,6,19,0.316,24,31,0.774,102,240,12,23,35,10,34,44
36,SAC,2007-01-17,30,33,16,@,TOR,L 85-101,240,16,5,1,15,22,27,6,4,14,22,240,30,70,0.429,25,52,0.481,5,18,0.278,20,22,0.909,85,39,82,0.476,31,62,0.5,8,20,0.4,15,19,0.789,101,240,5,28,33,11,31,42
37,SAC,2007-01-19,38,35,22,@,BOS,W 96-91,240,22,8,2,8,14,22,5,6,14,23,240,38,77,0.494,36,67,0.537,2,10,0.2,18,25,0.72,96,37,77,0.481,32,67,0.478,5,10,0.5,12,14,0.857,91,240,9,26,35,11,30,41
38,SAC,2007-01-20,27,40,17,@,DET,L 74-91,240,17,5,3,13,23,28,8,2,14,23,240,27,76,0.355,23,61,0.377,4,15,0.267,16,30,0.533,74,34,76,0.447,29,60,0.483,5,16,0.313,18,28,0.643,91,240,8,32,40,10,42,52
39,SAC,2007-01-22,35,49,22,,NJN,W 88-87,240,22,6,3,11,13,25,6,7,14,20,240,35,94,0.372,26,72,0.361,9,22,0.409,9,13,0.692,88,36,80,0.45,29,57,0.509,7,23,0.304,8,16,0.5,87,240,15,34,49,9,36,45
40,SAC,2007-01-24,42,34,25,,MIL,W 114-106,240,25,6,3,9,23,19,5,0,13,23,240,42,79,0.532,34,58,0.586,8,21,0.381,22,29,0.759,114,37,78,0.474,29,57,0.509,8,21,0.381,24,30,0.8,106,240,7,27,34,9,30,39
41,SAC,2007-01-26,28,43,17,@,NOK,L 84-88,240,17,7,4,12,15,24,5,10,12,21,240,28,77,0.364,23,60,0.383,5,17,0.294,23,27,0.852,84,36,81,0.444,31,68,0.456,5,13,0.385,11,17,0.647,88,240,8,35,43,8,37,45
42,SAC,2007-01-27,39,33,20,@,DAL,L 104-106,240,20,9,2,12,22,21,6,6,15,22,240,39,74,0.527,33,61,0.541,6,13,0.462,20,27,0.741,104,40,76,0.526,34,61,0.557,6,15,0.4,20,24,0.833,106,240,5,28,33,9,31,40
43,SAC,2007-01-29,44,25,26,@,MEM,L 117-124,240,26,12,1,9,28,25,2,10,20,21,240,44,93,0.473,34,75,0.453,10,18,0.556,19,23,0.826,117,41,70,0.586,33,49,0.673,8,21,0.381,34,43,0.791,124,240,6,19,25,8,39,47
44,SAC,2007-01-31,35,47,22,@,MIN,W 100-98,240,22,6,4,8,14,24,5,7,10,22,240,35,84,0.417,26,67,0.388,9,17,0.529,21,31,0.677,100,42,86,0.488,38,79,0.481,4,7,0.571,10,12,0.833,98,240,15,32,47,7,31,38
45,SAC,2007-02-03,36,45,19,,DEN,W 94-87,240,19,14,5,9,18,21,2,10,21,24,240,36,95,0.379,28,72,0.389,8,23,0.348,14,19,0.737,94,32,84,0.381,22,59,0.373,10,25,0.4,13,20,0.65,87,240,8,37,45,15,46,61
46,SAC,2007-02-05,40,37,24,,NOK,W 105-99,240,24,9,5,15,21,17,9,4,11,17,240,40,76,0.526,32,60,0.533,8,16,0.5,17,19,0.895,105,39,92,0.424,34,77,0.442,5,15,0.333,16,24,0.667,99,240,2,35,37,13,28,41
47,SAC,2007-02-08,31,44,18,,CHI,W 86-77,240,18,5,4,19,16,16,8,4,16,28,240,31,72,0.431,25,53,0.472,6,19,0.316,18,26,0.692,86,34,102,0.333,30,84,0.357,4,18,0.222,5,11,0.455,77,240,4,40,44,21,35,56
48,SAC,2007-02-10,39,41,23,@,SEA,W 114-93,240,23,14,1,14,22,19,9,3,18,23,240,39,78,0.5,29,59,0.492,10,19,0.526,26,34,0.765,114,28,72,0.389,21,48,0.438,7,24,0.292,30,38,0.789,93,240,9,32,41,7,30,37
49,SAC,2007-02-11,38,43,18,,SEA,L 103-114,240,18,3,2,14,26,15,9,5,9,22,240,38,82,0.463,30,61,0.492,8,21,0.381,19,30,0.633,103,36,77,0.468,31,59,0.525,5,18,0.278,37,41,0.902,114,240,12,31,43,10,34,44
50,SAC,2007-02-13,36,38,21,@,HOU,L 104-109 (OT),265,21,11,0,13,15,25,9,7,17,22,265,36,81,0.444,30,66,0.455,6,15,0.4,26,31,0.839,104,43,89,0.483,30,60,0.5,13,29,0.448,10,16,0.625,109,265,6,32,38,13,37,50
51,SAC,2007-02-14,31,33,13,@,NOK,L 93-110,240,13,9,2,11,20,23,5,7,16,23,240,31,77,0.403,25,59,0.424,6,18,0.333,25,35,0.714,93,45,78,0.577,39,64,0.609,6,14,0.429,14,21,0.667,110,240,9,24,33,9,36,45
52,SAC,2007-02-20,31,33,18,,BOS,W 104-101,240,18,8,5,15,27,24,6,2,19,33,240,31,66,0.47,25,50,0.5,6,16,0.375,36,48,0.75,104,37,74,0.5,27,57,0.474,10,17,0.588,17,31,0.548,101,240,5,28,33,10,34,44
53,SAC,2007-02-22,40,35,21,@,WAS,L 106-109,240,21,10,8,24,31,18,12,3,23,26,240,40,79,0.506,30,57,0.526,10,22,0.455,16,27,0.593,106,38,80,0.475,33,65,0.508,5,15,0.333,28,34,0.824,109,240,10,25,35,11,31,42
54,SAC,2007-02-23,31,36,22,@,NJN,L 96-109,240,22,8,1,19,20,29,5,5,21,27,240,31,77,0.403,23,53,0.434,8,24,0.333,26,33,0.788,96,41,78,0.526,30,50,0.6,11,28,0.393,16,20,0.8,109,240,10,26,36,9,37,46
55,SAC,2007-02-25,36,43,25,@,IND,W 110-93,240,25,12,6,14,22,21,7,8,19,29,240,36,79,0.456,29,63,0.46,7,16,0.438,31,42,0.738,110,34,89,0.382,29,71,0.408,5,18,0.278,20,26,0.769,93,240,7,36,43,14,35,49
56,SAC,2007-02-26,32,40,22,@,PHI,L 82-89,240,22,8,1,17,20,19,12,4,16,16,240,32,80,0.4,28,62,0.452,4,18,0.222,14,19,0.737,82,36,84,0.429,34,74,0.459,2,10,0.2,15,21,0.714,89,240,8,32,40,14,41,55
57,SAC,2007-02-28,42,29,24,,CHA,W 135-120,240,24,9,3,17,21,26,12,5,14,32,240,42,67,0.627,28,45,0.622,14,22,0.636,37,50,0.74,135,44,85,0.518,36,63,0.571,8,22,0.364,24,29,0.828,120,240,6,23,29,10,19,29
58,SAC,2007-03-02,39,25,29,@,LAL,W 116-108,240,29,4,2,11,19,29,6,4,19,30,240,39,74,0.527,30,55,0.545,9,19,0.474,29,37,0.784,116,42,80,0.525,37,62,0.597,5,18,0.278,19,21,0.905,108,240,3,22,25,8,36,44
59,SAC,2007-03-03,39,38,21,@,POR,W 104-96,240,21,5,2,9,24,18,6,1,18,24,240,39,84,0.464,34,64,0.531,5,20,0.25,21,22,0.955,104,34,81,0.42,27,66,0.409,7,15,0.467,21,27,0.778,96,240,10,28,38,16,30,46
60,SAC,2007-03-06,36,37,21,,IND,W 102-98,240,21,8,1,17,19,20,6,1,14,24,240,36,75,0.48,30,58,0.517,6,17,0.353,24,30,0.8,102,41,84,0.488,40,68,0.588,1,16,0.063,15,21,0.714,98,240,12,25,37,12,26,38
61,SAC,2007-03-08,36,45,16,,SAS,L 93-100,240,16,5,2,19,25,22,11,6,9,23,240,36,75,0.48,33,65,0.508,3,10,0.3,18,24,0.75,93,35,81,0.432,27,61,0.443,8,20,0.4,22,33,0.667,100,240,8,37,45,6,32,38
62,SAC,2007-03-11,36,36,20,,DEN,L 101-113,240,20,14,2,17,20,25,9,7,20,23,240,36,83,0.434,29,58,0.5,7,25,0.28,22,29,0.759,101,44,90,0.489,38,75,0.507,6,15,0.4,19,22,0.864,113,240,9,27,36,15,34,49
63,SAC,2007-03-13,36,33,18,@,CLE,L 100-124,240,18,15,2,15,17,35,12,6,19,24,240,36,85,0.424,30,69,0.435,6,16,0.375,22,32,0.688,100,46,85,0.541,33,62,0.532,13,23,0.565,19,21,0.905,124,240,11,22,33,10,41,51
64,SAC,2007-03-14,37,36,25,@,CHA,L 108-111,240,25,7,6,18,16,26,8,2,13,28,240,37,71,0.521,30,55,0.545,7,16,0.438,27,38,0.711,108,43,92,0.467,31,72,0.431,12,20,0.6,13,16,0.813,111,240,9,27,36,16,26,42
65,SAC,2007-03-16,34,35,17,@,MIA,L 97-103,240,17,13,0,19,24,19,8,6,19,22,240,34,74,0.459,24,50,0.48,10,24,0.417,19,28,0.679,97,36,66,0.545,23,45,0.511,13,21,0.619,18,31,0.581,103,240,10,25,35,6,31,37
66,SAC,2007-03-17,24,36,15,@,ORL,W 95-83,240,15,13,5,9,25,20,3,3,18,33,240,24,71,0.338,19,50,0.38,5,21,0.238,42,48,0.875,95,31,74,0.419,30,69,0.435,1,5,0.2,20,25,0.8,83,240,9,27,36,7,34,41
67,SAC,2007-03-19,28,39,12,@,ATL,L 76-99,240,12,5,3,18,20,32,10,6,11,24,240,28,74,0.378,25,54,0.463,3,20,0.15,17,25,0.68,76,43,89,0.483,41,79,0.519,2,10,0.2,11,15,0.733,99,240,10,29,39,12,33,45
68,SAC,2007-03-21,33,42,18,,MIN,L 89-95,240,18,7,3,11,20,17,5,5,14,19,240,33,80,0.413,27,58,0.466,6,22,0.273,17,23,0.739,89,36,76,0.474,33,64,0.516,3,12,0.25,20,27,0.741,95,240,10,32,42,9,38,47
69,SAC,2007-03-22,35,33,9,@,PHO,L 100-118,240,9,8,4,13,26,27,7,6,18,24,240,35,90,0.389,27,71,0.38,8,19,0.421,22,29,0.759,100,47,90,0.522,42,68,0.618,5,22,0.227,19,28,0.679,118,240,7,26,33,15,43,58
70,SAC,2007-03-25,37,38,19,,PHO,W 107-100,240,19,7,4,15,17,23,7,3,13,21,240,37,71,0.521,26,49,0.531,11,22,0.5,22,30,0.733,107,41,89,0.461,34,66,0.515,7,23,0.304,11,13,0.846,100,240,5,33,38,9,30,39
71,SAC,2007-03-30,34,37,16,,LAC,L 101-105,240,16,6,0,11,24,22,3,3,14,31,240,34,81,0.42,27,57,0.474,7,24,0.292,26,39,0.667,101,38,80,0.475,31,68,0.456,7,12,0.583,22,25,0.88,105,240,9,28,37,8,37,45
72,SAC,2007-04-01,38,34,22,@,LAL,L 103-126,240,22,9,3,13,22,34,8,6,14,21,240,38,86,0.442,32,67,0.478,6,19,0.316,21,23,0.913,103,50,81,0.617,41,59,0.695,9,22,0.409,17,22,0.773,126,240,9,25,34,7,34,41
73,SAC,2007-04-03,30,40,19,,DAL,L 93-97,240,19,9,3,15,20,18,5,7,17,28,240,30,77,0.39,25,60,0.417,5,17,0.294,28,40,0.7,93,36,78,0.462,31,58,0.534,5,20,0.25,20,23,0.87,97,240,12,28,40,10,32,42
74,SAC,2007-04-04,43,44,31,@,DEN,L 115-120,240,31,9,2,10,30,31,3,6,16,23,240,43,95,0.453,34,76,0.447,9,19,0.474,20,27,0.741,115,41,83,0.494,35,65,0.538,6,18,0.333,32,43,0.744,120,240,12,32,44,11,37,48
75,SAC,2007-04-06,37,42,12,,UTA,W 107-103,240,12,3,5,17,19,22,8,3,11,24,240,37,72,0.514,31,61,0.508,6,11,0.545,27,32,0.844,107,39,88,0.443,33,70,0.471,6,18,0.333,19,22,0.864,103,240,12,30,42,15,18,33
76,SAC,2007-04-08,35,39,19,,HOU,L 106-112,240,19,11,6,14,23,21,11,8,14,22,240,35,88,0.398,24,57,0.421,11,31,0.355,25,29,0.862,106,38,76,0.5,30,56,0.536,8,20,0.4,28,34,0.824,112,240,13,26,39,8,35,43
77,SAC,2007-04-10,42,50,29,@,MEM,W 112-100,240,29,8,6,12,26,21,6,4,11,20,240,42,81,0.519,38,66,0.576,4,15,0.267,24,31,0.774,112,34,75,0.453,31,67,0.463,3,8,0.375,29,38,0.763,100,240,14,36,50,8,26,34
78,SAC,2007-04-11,35,36,18,@,SAS,L 100-109,240,18,8,0,11,19,27,8,6,15,19,240,35,81,0.432,25,62,0.403,10,19,0.526,20,24,0.833,100,42,75,0.56,36,59,0.61,6,16,0.375,19,27,0.704,109,240,10,26,36,10,37,47
79,SAC,2007-04-13,34,41,21,,GSW,L 108-125,240,21,9,2,20,20,19,11,4,16,29,240,34,78,0.436,26,57,0.456,8,21,0.381,32,44,0.727,108,46,95,0.484,35,67,0.522,11,28,0.393,22,30,0.733,125,240,12,29,41,18,33,51
80,SAC,2007-04-15,37,36,28,@,LAC,W 105-100,240,28,7,6,11,24,22,7,5,16,22,240,37,79,0.468,27,57,0.474,10,22,0.455,21,25,0.84,105,33,76,0.434,28,58,0.483,5,18,0.278,29,34,0.853,100,240,9,27,36,15,30,45
81,SAC,2007-04-16,45,40,24,,NOK,L 118-125,240,24,3,5,7,20,28,5,4,11,23,240,45,91,0.495,35,63,0.556,10,28,0.357,18,26,0.692,118,48,86,0.558,39,65,0.6,9,21,0.429,20,22,0.909,125,240,11,29,40,7,35,42
82,SAC,2007-04-18,40,30,21,,LAL,L 106-117,240,21,5,3,10,23,19,6,6,14,26,240,40,83,0.482,33,58,0.569,7,25,0.28,19,33,0.576,106,45,79,0.57,43,65,0.662,2,14,0.143,25,31,0.806,117,240,9,21,30,11,36,47
1,SAS,2006-11-02,34,39,20,@,DAL,W 97-91,240,20,6,5,12,16,15,5,7,11,28,240,34,69,0.493,30,58,0.517,4,11,0.364,25,37,0.676,97,38,88,0.432,33,72,0.458,5,16,0.313,10,16,0.625,91,240,7,32,39,13,26,39
2,SAS,2006-11-03,29,40,16,,CLE,L 81-88,240,16,2,2,12,24,16,6,5,11,29,240,29,69,0.42,24,54,0.444,5,15,0.333,18,34,0.529,81,33,74,0.446,29,65,0.446,4,9,0.444,18,30,0.6,88,240,5,35,40,8,41,49
3,SAS,2006-11-05,39,41,21,@,TOR,W 103-94,240,21,5,2,14,22,11,8,1,14,20,240,39,78,0.5,32,59,0.542,7,19,0.368,18,25,0.72,103,32,76,0.421,27,63,0.429,5,13,0.385,25,30,0.833,94,240,9,32,41,10,29,39
4,SAS,2006-11-06,36,39,25,@,NYK,W 105-93,240,25,7,4,15,28,12,5,1,16,25,240,36,75,0.48,23,52,0.442,13,23,0.565,20,24,0.833,105,32,72,0.444,29,61,0.475,3,11,0.273,26,38,0.684,93,240,4,35,39,8,33,41
5,SAS,2006-11-08,42,51,26,,PHO,W 111-106 (OT),265,26,6,3,12,19,27,2,3,16,27,265,42,100,0.42,37,86,0.43,5,14,0.357,22,25,0.88,111,46,93,0.495,36,70,0.514,10,23,0.435,4,6,0.667,106,265,15,36,51,8,41,49
6,SAS,2006-11-11,37,46,21,,NYK,W 100-92,240,21,6,6,19,23,11,11,0,15,34,240,37,73,0.507,32,56,0.571,5,17,0.294,21,38,0.553,100,36,79,0.456,34,69,0.493,2,10,0.2,18,24,0.75,92,240,10,36,46,6,32,38
7,SAS,2006-11-14,36,51,17,@,HOU,W 92-84,240,17,3,6,15,18,16,10,4,9,13,240,36,74,0.486,29,61,0.475,7,13,0.538,13,17,0.765,92,32,84,0.381,22,61,0.361,10,23,0.435,10,18,0.556,84,240,8,43,51,11,25,36
8,SAS,2006-11-15,36,63,21,,CHA,L 92-95 (OT),265,21,5,6,18,19,17,12,6,12,28,265,36,96,0.375,34,79,0.43,2,17,0.118,18,22,0.818,92,40,92,0.435,36,83,0.434,4,9,0.444,11,19,0.579,95,265,24,39,63,10,31,41
9,SAS,2006-11-17,37,40,30,,CHI,W 100-83,240,30,13,7,23,19,18,9,4,22,18,240,37,72,0.514,26,47,0.553,11,25,0.44,15,19,0.789,100,33,72,0.458,28,63,0.444,5,9,0.556,12,21,0.571,83,240,7,33,40,9,30,39
10,SAS,2006-11-19,38,40,22,@,SAC,W 108-99,240,22,4,2,9,24,10,4,4,12,26,240,38,86,0.442,30,63,0.476,8,23,0.348,24,28,0.857,108,34,73,0.466,30,62,0.484,4,11,0.364,27,32,0.844,99,240,13,27,40,7,31,38
11,SAS,2006-11-20,38,25,19,@,POR,W 107-98,240,19,8,7,11,16,18,6,4,18,22,240,38,71,0.535,31,51,0.608,7,20,0.35,24,29,0.828,107,38,76,0.5,34,62,0.548,4,14,0.286,18,20,0.9,98,240,6,19,25,11,24,35
12,SAS,2006-11-22,41,43,22,,MIA,W 106-86,240,22,8,7,16,22,15,6,5,15,21,240,41,83,0.494,32,63,0.508,9,20,0.45,15,19,0.789,106,33,74,0.446,30,65,0.462,3,9,0.333,17,24,0.708,86,240,10,33,43,6,28,34
13,SAS,2006-11-24,36,35,16,,DAL,L 92-95,240,16,6,2,18,17,23,10,2,19,24,240,36,73,0.493,33,61,0.541,3,12,0.25,17,25,0.68,92,38,76,0.5,31,60,0.517,7,16,0.438,12,15,0.8,95,240,10,25,35,9,32,41
14,SAS,2006-11-26,41,48,25,@,SEA,W 98-78,240,25,6,1,17,12,17,11,4,10,13,240,41,78,0.526,34,63,0.54,7,15,0.467,9,11,0.818,98,33,86,0.384,32,76,0.421,1,10,0.1,11,16,0.688,78,240,13,35,48,16,18,34
15,SAS,2006-11-27,36,40,21,@,GSW,L 102-111,240,21,7,10,13,14,27,10,11,12,18,240,36,87,0.414,30,71,0.423,6,16,0.375,24,26,0.923,102,41,83,0.494,32,66,0.485,9,17,0.529,20,24,0.833,111,240,13,27,40,8,28,36
16,SAS,2006-11-29,29,34,16,@,UTA,L 75-83,240,16,4,5,10,22,20,6,7,11,14,240,29,73,0.397,21,49,0.429,8,24,0.333,9,14,0.643,75,30,73,0.411,25,62,0.403,5,11,0.455,18,27,0.667,83,240,7,27,34,16,34,50
17,SAS,2006-12-02,35,39,22,,SAC,W 100-98,240,22,9,5,18,20,19,11,4,15,23,240,35,74,0.473,24,52,0.462,11,22,0.5,19,31,0.613,100,39,79,0.494,37,67,0.552,2,12,0.167,18,24,0.75,98,240,10,29,39,7,33,40
18,SAS,2006-12-04,49,51,37,,GSW,W 129-89,240,37,5,5,12,18,20,5,5,10,17,240,49,94,0.521,36,71,0.507,13,23,0.565,18,19,0.947,129,37,91,0.407,33,75,0.44,4,16,0.25,11,16,0.688,89,240,11,40,51,7,27,34
19,SAS,2006-12-06,36,35,24,@,CHA,W 96-76,240,24,5,5,11,18,16,7,7,15,19,240,36,78,0.462,31,63,0.492,5,15,0.333,19,21,0.905,96,29,71,0.408,26,60,0.433,3,11,0.273,15,21,0.714,76,240,10,25,35,11,26,37
20,SAS,2006-12-08,45,44,31,,LAC,W 111-82,240,31,7,4,6,13,17,4,4,10,18,240,45,85,0.529,35,61,0.574,10,24,0.417,11,16,0.688,111,36,81,0.444,34,77,0.442,2,4,0.5,8,16,0.5,82,240,8,36,44,9,26,35
21,SAS,2006-12-10,37,33,28,@,LAL,L 99-106,240,28,9,1,19,27,25,10,3,17,19,240,37,72,0.514,25,49,0.51,12,23,0.522,13,20,0.65,99,43,88,0.489,35,70,0.5,8,18,0.444,12,17,0.706,106,240,5,28,33,14,28,42
22,SAS,2006-12-11,39,32,26,@,LAC,W 103-81,240,26,10,2,9,23,20,7,2,16,19,240,39,75,0.52,32,60,0.533,7,15,0.467,18,21,0.857,103,32,71,0.451,32,63,0.508,0,8,0,17,23,0.739,81,240,5,27,32,11,26,37
23,SAS,2006-12-13,36,32,18,,MIN,W 95-82,240,18,13,3,14,16,18,5,3,21,14,240,36,73,0.493,28,58,0.483,8,15,0.533,15,18,0.833,95,33,70,0.471,32,59,0.542,1,11,0.091,15,20,0.75,82,240,6,26,32,11,28,39
24,SAS,2006-12-14,40,44,26,@,NOK,W 103-77,240,26,6,6,14,19,17,6,1,14,16,240,40,80,0.5,33,61,0.541,7,19,0.368,16,22,0.727,103,32,79,0.405,30,72,0.417,2,7,0.286,11,17,0.647,77,240,11,33,44,10,23,33
25,SAS,2006-12-16,38,41,24,,PHI,W 103-98,240,24,6,2,14,20,18,9,7,13,19,240,38,79,0.481,30,61,0.492,8,18,0.444,19,24,0.792,103,39,80,0.488,35,71,0.493,4,9,0.444,16,22,0.727,98,240,13,28,41,14,26,40
26,SAS,2006-12-20,37,32,30,,MEM,W 105-98,240,30,8,5,16,21,13,9,2,13,28,240,37,67,0.552,25,41,0.61,12,26,0.462,19,27,0.704,105,39,75,0.52,32,62,0.516,7,13,0.538,13,15,0.867,98,240,8,24,32,8,22,30
27,SAS,2006-12-22,29,33,18,,HOU,L 78-97,240,18,10,4,17,22,24,10,7,13,21,240,29,72,0.403,23,57,0.404,6,15,0.4,14,20,0.7,78,38,74,0.514,34,57,0.596,4,17,0.235,17,21,0.81,97,240,8,25,33,7,31,38
28,SAS,2006-12-23,44,32,33,@,NOK,W 112-77,240,33,11,7,12,13,11,7,1,16,16,240,44,70,0.629,32,54,0.593,12,16,0.75,12,17,0.706,112,31,83,0.373,26,72,0.361,5,11,0.455,10,10,1,77,240,3,29,32,15,25,40
29,SAS,2006-12-26,38,40,24,,MIL,L 107-114,240,24,3,5,11,17,19,7,5,11,22,240,38,84,0.452,28,55,0.509,10,29,0.345,21,28,0.75,107,50,88,0.568,49,77,0.636,1,11,0.091,13,14,0.929,114,240,14,26,40,9,31,40
30,SAS,2006-12-28,40,47,19,,UTA,W 106-83,240,19,9,8,13,25,18,10,4,17,27,240,40,80,0.5,34,62,0.548,6,18,0.333,20,28,0.714,106,30,71,0.423,26,59,0.441,4,12,0.333,19,32,0.594,83,240,12,35,47,9,30,39
31,SAS,2006-12-31,37,46,20,,ATL,W 95-81,240,20,8,4,17,20,19,10,3,20,25,240,37,80,0.463,35,71,0.493,2,9,0.222,19,27,0.704,95,29,74,0.392,23,60,0.383,6,14,0.429,17,19,0.895,81,240,14,32,46,8,27,35
32,SAS,2007-01-02,28,45,14,@,CLE,L 78-82,240,14,8,4,17,26,16,12,8,14,17,240,28,73,0.384,23,54,0.426,5,19,0.263,17,20,0.85,78,27,75,0.36,20,57,0.351,7,18,0.389,21,34,0.618,82,240,9,36,45,11,33,44
33,SAS,2007-01-03,37,39,16,@,MIN,L 101-103 (OT),265,16,6,7,4,20,26,1,7,10,23,265,37,87,0.425,31,67,0.463,6,20,0.3,21,25,0.84,101,37,77,0.481,36,69,0.522,1,8,0.125,28,29,0.966,103,265,11,28,39,8,33,41
34,SAS,2007-01-05,30,33,13,,DAL,L 85-90,240,13,5,7,10,17,16,5,4,10,25,240,30,68,0.441,26,56,0.464,4,12,0.333,21,31,0.677,85,35,77,0.455,31,63,0.492,4,14,0.286,16,20,0.8,90,240,8,25,33,10,31,41
35,SAS,2007-01-07,38,39,27,@,MEM,W 110-96,240,27,13,2,15,22,17,10,6,14,21,240,38,76,0.5,24,47,0.511,14,29,0.483,20,26,0.769,110,36,78,0.462,32,61,0.525,4,17,0.235,20,26,0.769,96,240,4,35,39,9,27,36
36,SAS,2007-01-09,33,34,18,,POR,W 98-84,240,18,10,4,14,23,13,8,1,17,20,240,33,68,0.485,22,47,0.468,11,21,0.524,21,26,0.808,98,32,71,0.451,29,58,0.5,3,13,0.231,17,22,0.773,84,240,12,22,34,14,20,34
37,SAS,2007-01-10,40,46,23,@,DEN,W 92-83,240,23,11,9,10,16,15,5,2,17,19,240,40,83,0.482,37,68,0.544,3,15,0.2,9,21,0.429,92,35,77,0.455,33,68,0.485,2,9,0.222,11,15,0.733,83,240,11,35,46,7,34,41
38,SAS,2007-01-13,35,53,22,,WAS,W 93-80,240,22,9,7,22,22,8,14,6,16,21,240,35,79,0.443,30,62,0.484,5,17,0.294,18,22,0.818,93,27,87,0.31,24,74,0.324,3,13,0.231,23,33,0.697,80,240,11,42,53,19,25,44
39,SAS,2007-01-15,34,43,18,@,CHI,L 87-99,240,18,7,4,14,22,18,4,7,13,23,240,34,86,0.395,28,63,0.444,6,23,0.261,13,19,0.684,87,41,83,0.494,36,67,0.537,5,16,0.313,12,16,0.75,99,240,15,28,43,11,34,45
40,SAS,2007-01-17,34,40,14,,LAL,L 96-100,240,14,9,5,19,21,20,11,6,17,28,240,34,78,0.436,28,56,0.5,6,22,0.273,22,31,0.71,96,38,81,0.469,33,68,0.485,5,13,0.385,19,23,0.826,100,240,8,32,40,7,32,39
41,SAS,2007-01-19,35,47,21,,NOK,W 99-86,240,21,7,9,16,17,14,6,3,14,24,240,35,77,0.455,28,51,0.549,7,26,0.269,22,29,0.759,99,34,83,0.41,29,72,0.403,5,11,0.455,13,20,0.65,86,240,12,35,47,10,29,39
42,SAS,2007-01-21,38,45,24,@,PHI,W 99-85,240,24,4,7,7,13,14,6,8,9,16,240,38,83,0.458,27,60,0.45,11,23,0.478,12,17,0.706,99,35,88,0.398,34,80,0.425,1,8,0.125,14,19,0.737,85,240,12,33,45,16,30,46
43,SAS,2007-01-22,36,40,22,@,BOS,W 93-89,240,22,7,6,18,19,15,8,3,12,20,240,36,74,0.486,31,54,0.574,5,20,0.25,16,19,0.842,93,36,82,0.439,33,75,0.44,3,7,0.429,14,15,0.933,89,240,7,33,40,12,23,35
44,SAS,2007-01-24,37,40,23,,HOU,L 85-90,240,23,7,5,11,16,20,7,7,20,14,240,37,88,0.42,35,72,0.486,2,16,0.125,9,14,0.643,85,36,72,0.5,30,57,0.526,6,15,0.4,12,14,0.857,90,240,10,30,40,6,32,38
45,SAS,2007-01-26,45,41,28,,MEM,W 112-96,240,28,10,12,15,17,22,9,3,16,17,240,45,74,0.608,41,59,0.695,4,15,0.267,18,25,0.72,112,35,78,0.449,24,59,0.407,11,19,0.579,15,22,0.682,96,240,8,33,41,8,23,31
46,SAS,2007-01-28,32,53,21,@,LAL,W 96-94 (OT),265,21,5,6,11,26,17,7,2,10,20,265,32,95,0.337,22,66,0.333,10,29,0.345,22,24,0.917,96,35,82,0.427,29,66,0.439,6,16,0.375,18,31,0.581,94,265,16,37,53,5,39,44
47,SAS,2007-01-31,30,32,17,@,UTA,L 93-97,240,17,4,6,13,28,20,8,3,13,22,240,30,68,0.441,20,42,0.476,10,26,0.385,23,29,0.793,93,32,76,0.421,27,62,0.435,5,14,0.357,28,36,0.778,97,240,8,24,32,18,32,50
48,SAS,2007-02-01,32,41,12,@,PHO,L 87-103,240,12,8,8,18,19,18,11,2,16,14,240,32,83,0.386,26,59,0.441,6,24,0.25,17,19,0.895,87,37,84,0.44,31,68,0.456,6,16,0.375,23,27,0.852,103,240,12,29,41,15,36,51
